GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Born in state of residence,Margin of Error; Total: - Born in state of residence,Estimate; Total: - Born in other state in the United States,Margin of Error; Total: - Born in other state in the United States,Estimate; Total: - Native; born outside the United States,Margin of Error; Total: - Native; born outside the United States,Estimate; Total: - Foreign born,Margin of Error; Total: - Foreign born
1600000US5338880,5338880,"Lebam CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5339212,5339212,"Lewisville CDP, Washington",18,32,0,12,8,14,10,18,0,12
1600000US5339335,5339335,"Liberty Lake city, Washington",319,182,17,28,111,80,0,17,191,115
1600000US5339510,5339510,"Lind town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5339860,5339860,"Lochsloy CDP, Washington",19,29,0,12,0,12,0,12,19,29
1600000US5339930,5339930,"Lofall CDP, Washington",19,31,5,8,0,12,0,12,14,23
1600000US5340070,5340070,"Long Beach city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5340105,5340105,"Longbranch CDP, Washington",69,79,0,12,0,12,0,12,69,79
1600000US5340245,5340245,"Longview city, Washington",723,209,159,100,72,78,10,16,482,132
1600000US5340270,5340270,"Longview Heights CDP, Washington",41,65,41,65,0,12,0,12,0,12
1600000US5340350,5340350,"Loomis CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5340385,5340385,"Loon Lake CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5340570,5340570,"Lower Elochoman CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5340735,5340735,"Lyle CDP, Washington",6,14,0,12,0,12,6,14,0,12
1600000US5340770,5340770,"Lyman town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5340805,5340805,"Lynden city, Washington",372,190,0,19,10,16,0,19,362,188
1600000US5340840,5340840,"Lynnwood city, Washington",6371,575,1222,222,382,136,49,44,4718,587
1600000US5340980,5340980,"Mabton city, Washington",40,40,19,25,0,12,0,12,21,21
1600000US5341155,5341155,"McChord AFB CDP, Washington",229,165,44,41,118,116,7,14,60,44
1600000US5341225,5341225,"McCleary city, Washington",6,9,0,12,0,12,0,12,6,9
1600000US5341470,5341470,"Machias CDP, Washington",18,27,0,12,0,12,0,12,18,27
1600000US5341645,5341645,"McKenna CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5341785,5341785,"McMillin CDP, Washington",35,38,10,15,16,24,0,12,9,14
1600000US5342275,5342275,"Malden town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5342310,5342310,"Malo CDP, Washington",56,48,46,40,0,12,0,12,10,9
1600000US5342345,5342345,"Malone CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5342380,5342380,"Malott CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5342415,5342415,"Maltby CDP, Washington",572,213,56,45,157,95,0,19,359,170
1600000US5342450,5342450,"Manchester CDP, Washington",332,272,16,25,118,110,0,17,198,241
1600000US5342800,5342800,"Mansfield town, Washington",1,2,0,12,0,12,0,12,1,2
1600000US5342835,5342835,"Manson CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5343010,5343010,"Maple Falls CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5343062,5343062,"Maple Heights-Lake Desire CDP, Washington",407,153,129,66,12,18,20,29,246,91
1600000US5343150,5343150,"Maple Valley city, Washington",1419,261,428,129,194,86,50,40,747,193
1600000US5343255,5343255,"Maplewood CDP, Washington",249,207,97,91,31,40,0,17,121,117
1600000US5343325,5343325,"Marblemount CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5343395,5343395,"Marcus town, Washington",2,3,0,12,0,12,0,12,2,3
1600000US5343491,5343491,"Marietta-Alderwood CDP, Washington",264,281,0,12,0,12,0,12,264,281
1600000US5343640,5343640,"Markham CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5343762,5343762,"Marrowstone CDP, Washington",7,12,0,12,7,12,0,12,0,12
1600000US5343815,5343815,"Martha Lake CDP, Washington",2746,698,526,156,210,118,74,83,1936,576
1600000US5343885,5343885,"Maryhill CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5343955,5343955,"Marysville city, Washington",4726,813,604,286,625,226,323,219,3174,613
1600000US5344165,5344165,"Mattawa city, Washington",12,20,0,12,0,12,0,12,12,20
1600000US5344260,5344260,"May Creek CDP, Washington",2,4,0,12,0,12,0,12,2,4
1600000US5344480,5344480,"Mead CDP, Washington",12,18,0,17,12,18,0,17,0,17
1600000US5344585,5344585,"Meadowdale CDP, Washington",262,37,64,38,27,22,10,13,161,43
1600000US5344620,5344620,"Meadow Glade CDP, Washington",58,66,10,16,0,12,0,12,48,55
1600000US5344690,5344690,"Medical Lake city, Washington",156,102,3,7,0,12,17,28,136,99
1600000US5344725,5344725,"Medina city, Washington",635,125,94,33,121,54,6,9,414,114
1600000US5345005,5345005,"Mercer Island city, Washington",4683,471,1334,305,924,212,49,35,2376,305
1600000US5345180,5345180,"Mesa city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5345285,5345285,"Metaline town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5345320,5345320,"Metaline Falls town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5345355,5345355,"Methow CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5345495,5345495,"Midland CDP, Washington",1068,456,466,356,49,36,17,30,536,239
1600000US5345865,5345865,"Mill Creek city, Washington",3859,592,885,251,591,189,206,158,2177,379
1600000US5345870,5345870,"Mill Creek East CDP, Washington",4629,649,1042,180,550,204,132,82,2905,455
1600000US5345985,5345985,"Millwood city, Washington",17,17,3,4,0,12,3,6,11,12
1600000US5346020,5346020,"Milton city, Washington",213,99,69,53,16,20,0,17,128,71
1600000US5346090,5346090,"Mineral CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5346125,5346125,"Minnehaha CDP, Washington",551,194,165,118,114,91,0,19,272,127
1600000US5346215,5346215,"Mirrormont CDP, Washington",133,111,37,46,23,27,0,12,73,72
1600000US5346405,5346405,"Moclips CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5346685,5346685,"Monroe city, Washington",569,272,162,142,55,43,12,23,340,141
1600000US5346725,5346725,"Monroe North CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5346895,5346895,"Montesano city, Washington",95,136,43,65,0,12,0,12,52,74
1600000US5347175,5347175,"Morton city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5347245,5347245,"Moses Lake city, Washington",534,227,218,116,34,38,0,22,282,172
1600000US5347280,5347280,"Moses Lake North CDP, Washington",24,26,0,12,7,11,11,21,6,12
1600000US5347315,5347315,"Mossyrock city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5347490,5347490,"Mountlake Terrace city, Washington",2527,343,616,272,153,77,144,67,1614,272
1600000US5347560,5347560,"Mount Vernon city, Washington",963,213,169,87,54,50,15,18,725,169
1600000US5347630,5347630,"Mount Vista CDP, Washington",353,143,17,14,85,52,22,23,229,102
1600000US5347665,5347665,"Moxee city, Washington",35,37,15,25,0,12,0,12,20,19
1600000US5347735,5347735,"Mukilteo city, Washington",3837,473,470,136,557,173,154,115,2656,407
1600000US5347805,5347805,"Naches town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5347980,5347980,"Napavine city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5348015,5348015,"Naselle CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5348225,5348225,"Navy Yard City CDP, Washington",60,49,0,12,28,32,0,12,32,29
1600000US5348295,5348295,"Neah Bay CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5348330,5348330,"Neilton CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5348540,5348540,"Nespelem town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5348550,5348550,"Nespelem Community CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5348645,5348645,"Newcastle city, Washington",3245,412,729,167,414,158,120,70,1982,294
1600000US5348820,5348820,"Newport city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5349030,5349030,"Nile CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5349193,5349193,"Nisqually Indian Community CDP, Washington",14,15,2,3,5,9,1,4,6,6
1600000US5349275,5349275,"Nooksack city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5349415,5349415,"Normandy Park city, Washington",525,217,107,87,68,48,29,35,321,136
1600000US5349485,5349485,"North Bend city, Washington",55,59,0,17,13,29,0,17,42,50
1600000US5349555,5349555,"North Bonneville city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5349765,5349765,"North Fort Lewis CDP, Washington",275,147,0,17,71,53,22,28,182,107
1600000US5349940,5349940,"North Lynnwood CDP, Washington",3564,537,682,226,396,165,78,60,2408,456
1600000US5349992,5349992,"North Marysville CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5350007,5350007,"North Omak CDP, Washington",16,25,0,12,0,12,0,12,16,25
1600000US5350045,5350045,"Northport town, Washington",4,7,0,12,0,12,0,12,4,7
1600000US5350115,5350115,"North Puyallup CDP, Washington",46,33,0,12,0,12,0,12,46,33
1600000US5350183,5350183,"North Sultan CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5350195,5350195,"Northwest Stanwood CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5350210,5350210,"North Yelm CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5350325,5350325,"Oakesdale town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5350360,5350360,"Oak Harbor city, Washington",2240,304,162,85,385,155,244,116,1449,174
1600000US5350430,5350430,"Oakville city, Washington",4,7,0,12,0,12,0,12,4,7
1600000US5350500,5350500,"Ocean City CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5350535,5350535,"Ocean Park CDP, Washington",21,31,0,12,0,12,0,12,21,31
1600000US5350570,5350570,"Ocean Shores city, Washington",263,180,0,17,9,15,0,17,254,183
1600000US5350745,5350745,"Odessa town, Washington",11,15,10,14,0,12,0,12,1,4
1600000US5350920,5350920,"Okanogan city, Washington",8,18,0,12,0,12,0,12,8,18
1600000US5351300,5351300,"Olympia city, Washington",3399,523,536,237,323,118,110,82,2430,434
1600000US5351340,5351340,"Omak city, Washington",121,148,26,29,0,12,0,12,95,122
1600000US5351410,5351410,"Onalaska CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5351795,5351795,"Orchards CDP, Washington",795,333,193,122,57,39,0,22,545,213
1600000US5351830,5351830,"Orient CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5351970,5351970,"Oroville city, Washington",3,6,0,12,0,12,0,12,3,6
1600000US5352005,5352005,"Orting city, Washington",96,132,30,50,0,17,0,17,66,83
1600000US5352110,5352110,"Oso CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5352215,5352215,"Othello city, Washington",181,70,49,54,62,46,0,17,70,48
1600000US5352267,5352267,"Otis Orchards-East Farms CDP, Washington",1,3,0,17,0,17,0,17,1,3
1600000US5352285,5352285,"Outlook CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5352378,5352378,"Oyehut CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5352495,5352495,"Pacific city, Washington",688,322,251,180,66,56,0,17,371,213
1600000US5352530,5352530,"Pacific Beach CDP, Washington",35,55,26,42,0,12,0,12,9,14
1600000US5352600,5352600,"Packwood CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5352950,5352950,"Palouse city, Washington",14,15,0,12,0,12,0,12,14,15
1600000US5353265,5353265,"Parker CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5353335,5353335,"Parkland CDP, Washington",2420,505,634,239,160,91,58,51,1568,369
1600000US5353440,5353440,"Parkwood CDP, Washington",242,140,0,17,0,17,18,30,224,133
1600000US5353545,5353545,"Pasco city, Washington",1734,195,577,149,120,70,129,110,908,177
1600000US5353720,5353720,"Pateros city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5353800,5353800,"Peaceful Valley CDP, Washington",76,61,0,12,0,12,0,12,76,61
1600000US5353930,5353930,"Pe Ell town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5354213,5354213,"Picnic Point CDP, Washington",1106,212,272,108,115,63,0,17,719,136
1600000US5354405,5354405,"Pine Grove CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5355015,5355015,"Point Roberts CDP, Washington",62,41,0,12,0,12,0,12,62,41
1600000US5355120,5355120,"Pomeroy city, Washington",28,41,16,23,0,12,0,12,12,19
1600000US5355365,5355365,"Port Angeles city, Washington",503,201,116,88,31,33,18,26,338,159
1600000US5355400,5355400,"Port Angeles East CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5355540,5355540,"Porter CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5355612,5355612,"Port Gamble Tribal Community CDP, Washington",1,3,0,12,1,3,0,12,0,12
1600000US5355620,5355620,"Port Hadlock-Irondale CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5355645,5355645,"Port Ludlow CDP, Washington",15,24,0,12,0,12,0,12,15,24
1600000US5355785,5355785,"Port Orchard city, Washington",923,295,73,59,104,71,135,134,611,217
1600000US5355855,5355855,"Port Townsend city, Washington",253,143,46,65,14,22,0,17,193,103
1600000US5355995,5355995,"Poulsbo city, Washington",409,111,91,72,68,41,11,18,239,85
1600000US5356150,5356150,"Prairie Heights CDP, Washington",43,34,0,12,0,12,0,12,43,34
1600000US5356170,5356170,"Prairie Ridge CDP, Washington",90,60,10,16,43,47,0,19,37,30
1600000US5356240,5356240,"Prescott city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5356450,5356450,"Prosser city, Washington",13,22,0,17,0,17,0,17,13,22
1600000US5356555,5356555,"Puget Island CDP, Washington",36,46,0,12,0,12,0,12,36,46
1600000US5356625,5356625,"Pullman city, Washington",3729,288,706,183,464,129,112,61,2447,275
1600000US5356660,5356660,"Purdy CDP, Washington",29,31,0,12,15,25,0,12,14,17
1600000US5356695,5356695,"Puyallup city, Washington",2389,588,598,225,443,158,52,48,1296,407
1600000US5356905,5356905,"Queets CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5356975,5356975,"Quilcene CDP, Washington",35,55,0,12,0,12,0,12,35,55
1600000US5357030,5357030,"Qui-nai-elt Village CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5357115,5357115,"Quincy city, Washington",39,38,0,17,15,25,0,17,24,28
1600000US5357140,5357140,"Raft Island CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5357220,5357220,"Rainier city, Washington",30,23,3,5,0,12,0,12,27,22
1600000US5357395,5357395,"Ravensdale CDP, Washington",14,23,0,12,0,12,0,12,14,23
1600000US5357430,5357430,"Raymond city, Washington",183,87,61,73,98,64,14,15,10,17
1600000US5357465,5357465,"Reardan town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5357535,5357535,"Redmond city, Washington",20590,1037,3100,341,1909,355,169,118,15412,929
1600000US5357745,5357745,"Renton city, Washington",22397,1356,5564,681,1776,384,508,195,14549,1044
1600000US5357850,5357850,"Republic city, Washington",6,9,0,12,0,12,0,12,6,9
1600000US5358235,5358235,"Richland city, Washington",2722,344,599,183,333,128,16,18,1774,233
1600000US5358410,5358410,"Ridgefield city, Washington",298,177,0,17,37,44,0,17,261,160
1600000US5358725,5358725,"Ritzville city, Washington",37,34,0,12,0,12,0,12,37,34
1600000US5358742,5358742,"Riverbend CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5358777,5358777,"River Road CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5358795,5358795,"Riverside town, Washington",1,4,0,12,0,12,0,12,1,4
1600000US5359110,5359110,"Rochester CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359145,5359145,"Rockford town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359180,5359180,"Rock Island city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359250,5359250,"Rockport CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359390,5359390,"Rocky Point CDP, Washington",58,60,0,12,29,46,0,12,29,39
1600000US5359635,5359635,"Ronald CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359705,5359705,"Roosevelt CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359775,5359775,"Rosalia town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359845,5359845,"Rosburg CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5359880,5359880,"Rosedale CDP, Washington",127,63,33,40,0,12,20,23,74,45
1600000US5360055,5360055,"Roslyn city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5360160,5360160,"Roy city, Washington",22,20,3,5,0,12,0,12,19,17
1600000US5360230,5360230,"Royal City city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5360510,5360510,"Ruston town, Washington",24,15,4,5,4,5,0,12,16,10
1600000US5360580,5360580,"Ryderwood CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5360860,5360860,"St. John town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5361000,5361000,"Salmon Creek CDP, Washington",738,268,70,47,84,54,7,11,577,229
1600000US5361115,5361115,"Sammamish city, Washington",17213,955,3562,366,2094,355,350,280,11207,681
1600000US5361235,5361235,"Santiago CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5361350,5361350,"Satsop CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5362120,5362120,"Seabeck CDP, Washington",140,174,52,83,0,12,0,12,88,94
1600000US5362288,5362288,"SeaTac city, Washington",4507,618,796,165,239,169,108,63,3364,577
1600000US5363000,5363000,"Seattle city, Washington",99728,2069,20531,985,13229,977,2133,365,63835,1862
1600000US5363210,5363210,"Sedro-Woolley city, Washington",35,30,0,19,0,19,0,19,35,30
1600000US5363245,5363245,"Sekiu CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5363280,5363280,"Selah city, Washington",31,37,0,17,0,17,0,17,31,37
1600000US5363385,5363385,"Sequim city, Washington",226,124,0,17,27,42,51,81,148,83
1600000US5363545,5363545,"Shadow Lake CDP, Washington",73,54,11,17,6,9,0,12,56,46
1600000US5363735,5363735,"Shelton city, Washington",116,112,17,32,31,48,0,17,68,60
1600000US5363960,5363960,"Shoreline city, Washington",7799,655,1376,283,699,158,444,232,5280,517
1600000US5364190,5364190,"Silvana CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5364365,5364365,"Silverdale CDP, Washington",2059,390,160,94,298,160,187,123,1414,283
1600000US5364380,5364380,"Silver Firs CDP, Washington",3052,553,871,266,217,111,120,93,1844,319
1600000US5364610,5364610,"Sisco Heights CDP, Washington",13,13,0,12,0,12,0,12,13,13
1600000US5364755,5364755,"Skamokawa Valley CDP, Washington",9,18,0,12,0,12,0,12,9,18
1600000US5364775,5364775,"Skokomish CDP, Washington",8,10,0,12,5,6,0,12,3,4
1600000US5364855,5364855,"Skykomish town, Washington",4,9,0,12,4,9,0,12,0,12
1600000US5365170,5365170,"Snohomish city, Washington",312,139,74,63,27,41,0,17,211,94
1600000US5365205,5365205,"Snoqualmie city, Washington",1564,410,363,140,162,88,112,123,927,309
1600000US5365275,5365275,"Snoqualmie Pass CDP, Washington",4,8,4,8,0,12,0,12,0,12
1600000US5365345,5365345,"Soap Lake city, Washington",6,9,0,12,6,9,0,12,0,12
1600000US5365625,5365625,"South Bend city, Washington",108,97,15,27,2,3,16,21,75,61
1600000US5365765,5365765,"South Cle Elum town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5365810,5365810,"South Creek CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5365922,5365922,"South Hill CDP, Washington",3655,615,767,231,442,160,244,103,2202,464
1600000US5366045,5366045,"South Prairie town, Washington",1,4,0,12,0,12,0,12,1,4
1600000US5366185,5366185,"South Wenatchee CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5366220,5366220,"Southworth CDP, Washington",17,19,0,12,10,16,0,12,7,10
