GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Born in state of residence,Margin of Error; Total: - Born in state of residence,Estimate; Total: - Born in other state in the United States,Margin of Error; Total: - Born in other state in the United States,Estimate; Total: - Native; born outside the United States,Margin of Error; Total: - Native; born outside the United States,Estimate; Total: - Foreign born,Margin of Error; Total: - Foreign born
1600000US5307835,5307835,"Brewster city, Washington",37,61,0,12,37,61,0,12,0,12
1600000US5307870,5307870,"Bridgeport city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5307940,5307940,"Brier city, Washington",73,59,0,17,67,53,0,17,6,9
1600000US5308080,5308080,"Brinnon CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5308325,5308325,"Browns Point CDP, Washington",12,12,3,4,9,11,0,12,0,12
1600000US5308465,5308465,"Brush Prairie CDP, Washington",23,26,0,12,14,22,0,12,9,15
1600000US5308500,5308500,"Bryant CDP, Washington",30,36,0,12,30,36,0,12,0,12
1600000US5308552,5308552,"Bryn Mawr-Skyway CDP, Washington",4349,913,2066,623,1457,446,22,31,804,450
1600000US5308570,5308570,"Buckley city, Washington",34,39,11,25,23,29,0,12,0,12
1600000US5308605,5308605,"Bucoda town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5308640,5308640,"Buena CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5308770,5308770,"Bunk Foss CDP, Washington",21,26,6,10,8,14,0,12,7,11
1600000US5308780,5308780,"Burbank CDP, Washington",21,31,21,31,0,12,0,12,0,12
1600000US5308850,5308850,"Burien city, Washington",3599,702,1598,429,1054,289,23,22,924,342
1600000US5308885,5308885,"Burley CDP, Washington",18,27,0,12,18,27,0,12,0,12
1600000US5308920,5308920,"Burlington city, Washington",104,71,9,14,72,64,0,17,23,36
1600000US5309365,5309365,"Camano CDP, Washington",33,36,0,19,33,36,0,19,0,19
1600000US5309480,5309480,"Camas city, Washington",284,292,32,36,219,252,24,34,9,15
1600000US5309810,5309810,"Canterwood CDP, Washington",24,37,0,12,24,37,0,12,0,12
1600000US5309820,5309820,"Canyon Creek CDP, Washington",30,36,0,12,30,36,0,12,0,12
1600000US5309970,5309970,"Carbonado town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5310075,5310075,"Carlsborg CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5310215,5310215,"Carnation city, Washington",10,11,6,9,4,6,0,12,0,12
1600000US5310320,5310320,"Carson CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5310455,5310455,"Cascade Valley CDP, Washington",19,34,0,12,19,34,0,12,0,12
1600000US5310495,5310495,"Cashmere city, Washington",8,17,0,12,8,17,0,12,0,12
1600000US5310565,5310565,"Castle Rock city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5310600,5310600,"Cathcart CDP, Washington",46,74,0,12,0,12,0,12,46,74
1600000US5310635,5310635,"Cathlamet town, Washington",8,11,8,11,0,12,0,12,0,12
1600000US5310645,5310645,"Cavalero CDP, Washington",10,16,0,17,10,16,0,17,0,17
1600000US5311090,5311090,"Centerville CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5311160,5311160,"Centralia city, Washington",17,18,4,7,11,17,0,19,2,4
1600000US5311195,5311195,"Central Park CDP, Washington",1,5,1,5,0,12,0,12,0,12
1600000US5311325,5311325,"Chain Lake CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5311475,5311475,"Chehalis city, Washington",300,167,233,138,52,44,0,17,15,23
1600000US5311615,5311615,"Chelan city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5311685,5311685,"Chelan Falls CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5311825,5311825,"Cheney city, Washington",565,219,360,174,174,135,0,19,31,28
1600000US5312015,5312015,"Cherry Grove CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312140,5312140,"Chewelah city, Washington",77,81,54,73,23,24,0,12,0,12
1600000US5312175,5312175,"Chico CDP, Washington",9,17,0,12,9,17,0,12,0,12
1600000US5312315,5312315,"Chinook CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312525,5312525,"Clallam Bay CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312630,5312630,"Clarkston city, Washington",7,10,0,17,7,10,0,17,0,17
1600000US5312680,5312680,"Clarkston Heights-Vineland CDP, Washington",7,14,0,17,7,14,0,17,0,17
1600000US5312735,5312735,"Clayton CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312820,5312820,"Clear Lake CDP (Pierce County), Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312840,5312840,"Clear Lake CDP (Skagit County), Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312875,5312875,"Clearview CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5312945,5312945,"Cle Elum city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5313015,5313015,"Cliffdell CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5313155,5313155,"Clinton CDP, Washington",1,3,1,3,0,12,0,12,0,12
1600000US5313215,5313215,"Clover Creek CDP, Washington",159,123,17,25,125,122,8,12,9,16
1600000US5313365,5313365,"Clyde Hill city, Washington",28,29,22,28,0,12,0,12,6,8
1600000US5313595,5313595,"Cohassett Beach CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5313785,5313785,"Colfax city, Washington",36,48,0,12,36,48,0,12,0,12
1600000US5313855,5313855,"College Place city, Washington",71,90,23,35,9,19,0,17,39,56
1600000US5313890,5313890,"Colton town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5314170,5314170,"Colville city, Washington",16,27,1,3,15,28,0,12,0,12
1600000US5314310,5314310,"Conconully town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5314380,5314380,"Concrete town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5314485,5314485,"Connell city, Washington",323,140,116,65,207,125,0,17,0,17
1600000US5314520,5314520,"Conway CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5314660,5314660,"Copalis Beach CDP, Washington",4,10,0,12,4,10,0,12,0,12
1600000US5314870,5314870,"Cosmopolis city, Washington",9,19,9,19,0,12,0,12,0,12
1600000US5314940,5314940,"Cottage Lake CDP, Washington",254,167,17,25,176,153,0,22,61,73
1600000US5315080,5315080,"Coulee City town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5315115,5315115,"Coulee Dam town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5315150,5315150,"Country Homes CDP, Washington",41,29,7,11,22,23,0,17,12,17
1600000US5315185,5315185,"Coupeville town, Washington",12,20,1,3,2,4,0,12,9,20
1600000US5315290,5315290,"Covington city, Washington",1056,337,468,227,439,164,19,29,130,123
1600000US5315325,5315325,"Cowiche CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5315710,5315710,"Creston town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5315780,5315780,"Crocker CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316165,5316165,"Curlew CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316170,5316170,"Curlew Lake CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316340,5316340,"Cusick town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316375,5316375,"Custer CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316550,5316550,"Dallesport CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316585,5316585,"Danville CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5316690,5316690,"Darrington town, Washington",30,32,0,12,30,32,0,12,0,12
1600000US5316760,5316760,"Dash Point CDP, Washington",5,6,0,12,5,6,0,12,0,12
1600000US5316795,5316795,"Davenport city, Washington",2,4,0,12,2,4,0,12,0,12
1600000US5316970,5316970,"Dayton city, Washington",21,21,21,21,0,12,0,12,0,12
1600000US5317215,5317215,"Deep River CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5317320,5317320,"Deer Park city, Washington",19,29,11,18,0,12,0,12,8,12
1600000US5317495,5317495,"Deming CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5317617,5317617,"Desert Aire CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5317635,5317635,"Des Moines city, Washington",2070,512,951,371,435,162,91,114,593,327
1600000US5317880,5317880,"Disautel CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5318055,5318055,"Dixie CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5318198,5318198,"Dollars Corner CDP, Washington",32,43,0,12,32,43,0,12,0,12
1600000US5318265,5318265,"Donald CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5318775,5318775,"Duluth CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5318965,5318965,"DuPont city, Washington",1270,479,83,119,938,371,169,223,80,73
1600000US5319035,5319035,"Duvall city, Washington",222,289,147,199,74,93,1,4,0,17
1600000US5319290,5319290,"East Cathlamet CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5319630,5319630,"Eastmont CDP, Washington",446,199,219,148,167,100,0,22,60,78
1600000US5319700,5319700,"Easton CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5319770,5319770,"East Port Orchard CDP, Washington",108,117,96,104,12,34,0,17,0,17
1600000US5319857,5319857,"East Renton Highlands CDP, Washington",130,111,41,45,59,67,0,19,30,45
1600000US5320155,5320155,"East Wenatchee city, Washington",75,52,50,52,11,17,0,19,14,21
1600000US5320260,5320260,"Eatonville town, Washington",5,8,5,8,0,12,0,12,0,12
1600000US5320645,5320645,"Edgewood city, Washington",6,8,0,19,5,7,0,19,1,4
1600000US5320680,5320680,"Edison CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5320750,5320750,"Edmonds city, Washington",442,202,50,41,157,105,0,25,235,176
1600000US5320890,5320890,"Elbe CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5321030,5321030,"Electric City city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5321205,5321205,"Elk Plain CDP, Washington",497,296,123,170,366,198,0,19,8,13
1600000US5321240,5321240,"Ellensburg city, Washington",398,121,75,46,273,132,30,49,20,37
1600000US5321450,5321450,"Elma city, Washington",23,14,4,9,19,14,0,12,0,12
1600000US5321485,5321485,"Elmer City town, Washington",7,11,0,12,7,11,0,12,0,12
1600000US5321730,5321730,"Endicott town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5321800,5321800,"Enetai CDP, Washington",40,65,40,65,0,12,0,12,0,12
1600000US5322010,5322010,"Entiat city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5322045,5322045,"Enumclaw city, Washington",273,398,5,10,169,244,0,19,99,155
1600000US5322080,5322080,"Ephrata city, Washington",12,21,2,11,10,19,0,17,0,17
1600000US5322118,5322118,"Erlands Point-Kitsap Lake CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5322150,5322150,"Eschbach CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5322255,5322255,"Esperance CDP, Washington",57,78,25,44,17,28,0,12,15,28
1600000US5322640,5322640,"Everett city, Washington",4494,715,939,315,2400,520,101,71,1054,330
1600000US5322745,5322745,"Everson city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5322955,5322955,"Fairchild AFB CDP, Washington",429,184,35,46,394,170,0,12,0,12
1600000US5322990,5322990,"Fairfield town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5323160,5323160,"Fairwood CDP (King County), Washington",1768,410,653,255,800,317,0,19,315,159
1600000US5323165,5323165,"Fairwood CDP (Spokane County), Washington",8,14,8,14,0,17,0,17,0,17
1600000US5323200,5323200,"Fall City CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5323340,5323340,"Farmington town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5323515,5323515,"Federal Way city, Washington",10141,1033,4389,766,3988,562,92,69,1672,514
1600000US5323550,5323550,"Felida CDP, Washington",113,88,11,18,102,76,0,17,0,17
1600000US5323620,5323620,"Ferndale city, Washington",138,131,96,108,42,49,0,19,0,19
1600000US5323690,5323690,"Fern Prairie CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5323795,5323795,"Fife city, Washington",886,148,284,74,502,122,23,20,77,40
1600000US5323830,5323830,"Fife Heights CDP, Washington",147,147,93,106,48,42,0,12,6,7
1600000US5323865,5323865,"Finley CDP, Washington",75,88,0,17,75,88,0,17,0,17
1600000US5323970,5323970,"Fircrest city, Washington",465,190,50,53,390,162,25,41,0,17
1600000US5324188,5324188,"Five Corners CDP, Washington",458,291,101,109,357,245,0,19,0,19
1600000US5324425,5324425,"Fobes Hill CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5324565,5324565,"Fords Prairie CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5324810,5324810,"Forks city, Washington",173,146,87,119,47,65,0,12,39,58
1600000US5324915,5324915,"Fort Lewis CDP, Washington",2024,415,342,223,1578,347,76,59,28,33
1600000US5325300,5325300,"Four Lakes CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5325370,5325370,"Fox Island CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5325475,5325475,"Frederickson CDP, Washington",1808,510,714,393,1008,291,0,22,86,71
1600000US5325510,5325510,"Freeland CDP, Washington",41,62,0,12,41,62,0,12,0,12
1600000US5325615,5325615,"Friday Harbor town, Washington",3,4,0,12,0,12,3,4,0,12
1600000US5326140,5326140,"Garfield town, Washington",5,6,5,6,0,12,0,12,0,12
1600000US5326245,5326245,"Garrett CDP, Washington",23,31,0,12,13,22,0,12,10,18
1600000US5326420,5326420,"Geneva CDP, Washington",1,3,0,12,1,3,0,12,0,12
1600000US5326455,5326455,"George city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5326735,5326735,"Gig Harbor city, Washington",81,66,3,7,76,65,0,17,2,6
1600000US5326875,5326875,"Glacier CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5326945,5326945,"Gleed CDP, Washington",32,34,0,12,32,34,0,12,0,12
1600000US5327225,5327225,"Glenwood CDP, Washington",2,4,0,12,0,12,0,12,2,4
1600000US5327365,5327365,"Gold Bar city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5327435,5327435,"Goldendale city, Washington",8,14,0,12,8,14,0,12,0,12
1600000US5327680,5327680,"Gorst CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5327785,5327785,"Graham CDP, Washington",589,284,123,109,389,195,16,25,61,75
1600000US5327855,5327855,"Grand Coulee city, Washington",1,2,0,12,0,12,0,12,1,2
1600000US5327890,5327890,"Grand Mound CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5327925,5327925,"Grandview city, Washington",82,119,49,79,10,19,0,19,23,37
1600000US5327960,5327960,"Granger city, Washington",48,51,0,12,48,51,0,12,0,12
1600000US5327995,5327995,"Granite Falls city, Washington",30,48,0,12,0,12,0,12,30,48
1600000US5328135,5328135,"Grapeview CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5328345,5328345,"Grayland CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5328450,5328450,"Grays River CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5328590,5328590,"Green Bluff CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5328695,5328695,"Greenwater CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5329255,5329255,"Hamilton town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5329430,5329430,"Hansville CDP, Washington",16,24,0,12,16,24,0,12,0,12
1600000US5329710,5329710,"Harrah town, Washington",9,12,9,12,0,12,0,12,0,12
1600000US5329745,5329745,"Harrington city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5329920,5329920,"Hartline town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5330030,5330030,"Hat Island CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5330060,5330060,"Hatton town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5330305,5330305,"Hazel Dell CDP, Washington",455,218,170,117,249,131,23,31,13,23
1600000US5330690,5330690,"Herron Island CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5330750,5330750,"High Bridge CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5331495,5331495,"Hobart CDP, Washington",36,27,0,17,30,28,0,17,6,10
1600000US5331530,5331530,"Hockinson CDP, Washington",5,6,2,5,3,7,0,17,0,17
1600000US5331540,5331540,"Hogans Corner CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5331985,5331985,"Home CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5332125,5332125,"Hoodsport CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5332300,5332300,"Hoquiam city, Washington",1,2,0,17,0,17,0,17,1,2
1600000US5332650,5332650,"Humptulips CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5332755,5332755,"Hunts Point town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5333000,5333000,"Ilwaco city, Washington",21,35,5,8,2,4,0,12,14,25
1600000US5333105,5333105,"Inchelium CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5333175,5333175,"Index town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5333280,5333280,"Indianola CDP, Washington",16,8,5,5,3,4,0,12,8,6
1600000US5333560,5333560,"Ione town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5333805,5333805,"Issaquah city, Washington",1320,684,454,299,609,319,0,25,257,263
1600000US5333890,5333890,"Jamestown CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5334470,5334470,"Junction City CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5334575,5334575,"Kahlotus city, Washington",6,10,0,12,6,10,0,12,0,12
1600000US5334645,5334645,"Kalama city, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5334890,5334890,"Kapowsin CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5334915,5334915,"Kayak Point CDP, Washington",19,22,0,12,19,22,0,12,0,12
1600000US5334960,5334960,"Keller CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5335065,5335065,"Kelso city, Washington",209,131,40,40,55,55,0,19,114,115
1600000US5335135,5335135,"Kendall CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5335170,5335170,"Kenmore city, Washington",360,177,125,104,139,90,33,37,63,54
1600000US5335275,5335275,"Kennewick city, Washington",1715,498,589,210,804,283,0,28,322,304
1600000US5335415,5335415,"Kent city, Washington",14415,1402,6175,817,4848,848,107,72,3285,766
1600000US5335450,5335450,"Ketron Island CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5335485,5335485,"Kettle Falls city, Washington",5,7,5,7,0,12,0,12,0,12
1600000US5335555,5335555,"Key Center CDP, Washington",12,19,0,12,12,19,0,12,0,12
1600000US5335625,5335625,"Keyport CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5335870,5335870,"Kingston CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5335940,5335940,"Kirkland city, Washington",1036,260,364,171,414,118,26,24,232,99
1600000US5336045,5336045,"Kittitas city, Washington",8,14,0,12,8,14,0,12,0,12
1600000US5336115,5336115,"Klickitat CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5336395,5336395,"Krupp town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5336710,5336710,"La Center city, Washington",53,80,53,80,0,12,0,12,0,12
1600000US5336745,5336745,"Lacey city, Washington",2607,538,668,297,1602,329,153,133,184,115
1600000US5336780,5336780,"La Conner town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5336850,5336850,"LaCrosse town, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5336920,5336920,"La Grande CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5337077,5337077,"Lake Bosworth CDP, Washington",0,12,0,12,0,12,0,12,0,12
1600000US5337100,5337100,"Lake Cassidy CDP, Washington",0,12,0,12,0,12,0,12,0,12
